ID;X;Y;CATEGORY;STORE
698;1050303;6208128;DRG;Rossmann
699;1051570;6194306;DRG;Müller
700;1025086;6291712;DRG;Douglas
701;967278;6249435;DRG;DM
702;964048;6249528;DRG;DM
703;984203;6249516;DRG;TopCos Parfümerie
704;931928;6275620;DRG;DM
705;910875;6231225;DRG;Müller
706;927178;6227923;DRG;Rossmann
707;960631;6302732;DRG;Rossmann
708;903312;6301456;DRG;DM
709;883195;6178643;DRG;Müller
710;951318;6110685;DRG;DM
711;1020088;6043808;DRG;Douglas
712;872919;6099260;DRG;Müller
713;872889;6099280;DRG;lush
714;844256;6032347;DRG;DM
715;1285567;6123428;DRG;Essanelle
716;1285540;6122915;DRG;TopCos Parfümerie
717;1282287;6125368;DRG;Essanelle
718;1291663;6124494;DRG;Essanelle
719;1297745;6120256;DRG;DM
720;1292013;6125336;DRG;Rossmann
721;1291904;6111319;DRG;DM
722;1270680;6119924;DRG;DM
723;1251334;6129539;DRG;TopCos Parfümerie
724;1261275;6100045;DRG;beauty alliance (Parfümerien)
725;1239030;6073350;DRG;Rossmann
726;1277204;6076297;DRG;Rossmann
727;1302134;6080647;DRG;Rossmann
728;1315360;6060711;DRG;Rossmann
729;1411056;6136909;DRG;DM
730;1411056;6136909;DRG;Klier
731;1398138;6120912;DRG;DM
732;1312761;6128455;DRG;Klier
733;1304253;6127116;DRG;DM
734;1303605;6103359;DRG;Rossmann
735;1296701;6106773;DRG;Rossmann
736;1213045;6153202;DRG;SUNPOINT
737;1209313;6170992;DRG;DM
738;1163226;6147332;DRG;Rossmann
739;1206726;6193203;DRG;DM
740;1178035;6100886;DRG;Rossmann
741;1054226;6042326;DRG;Müller
742;1054500;6044097;DRG;SUNPOINT
743;1094021;6048115;DRG;Rossmann
744;1108760;6172802;DRG;Klier
745;1081625;6145129;DRG;Klier
746;1227048;6336853;DRG;Rossmann
747;1236740;6371500;DRG;DM
748;1227320;6381147;DRG;Rossmann
749;1234780;6310130;DRG;DM
750;1233204;6309648;DRG;Müller
751;1158400;6353365;DRG;Müller
752;1347475;6272277;DRG;Douglas
753;1426534;6320713;DRG;Rossmann
754;1410753;6212222;DRG;Müller
755;1446702;6218520;DRG;DM
756;1324507;6496090;DRG;Klier
757;1309751;6474125;DRG;DM
758;1289893;6433003;DRG;Klier
759;1214278;6418283;DRG;Klier
760;1239251;6497947;DRG;DM
761;1106684;6404481;DRG;Klier
762;1128612;6394532;DRG;Müller
763;1136987;6446056;DRG;Douglas
764;1137848;6446790;DRG;beauty alliance (Parfümerien)
765;1213543;6558380;DRG;Rossmann
766;1213856;6558043;DRG;Klier
767;1225245;6617000;DRG;Klier
768;1199252;6704295;DRG;SUNPOINT
769;1525927;6627087;FRN;Matratzen Concord GmbH
770;1516439;6620840;FRN;Dormabell
771;1535881;6615355;FRN;Möbel BOSS
772;1534744;6614077;FRN;Dänisches Bettenlager
773;1363864;6675395;FRN;Roller
774;1387265;6675740;FRN;WMF
775;1292337;6561473;FRN;Dänisches Bettenlager
777;1341890;6597077;FRN;WMF
778;1427939;6581491;FRN;Matratzen Concord GmbH
779;1488980;6884752;FRN;WMF
780;1494406;6885380;FRN;Möbel BOSS
781;1498095;6885899;FRN;Matratzen Concord GmbH
782;1480569;6886605;FRN;WMF
783;1496362;6877168;FRN;Möbel BOSS
784;1487398;6877373;FRN;WMF
785;1486325;6871279;FRN;Poco Einrichtungsmärkte
786;1507970;6859125;FRN;Matratzen Concord GmbH
787;1496540;6892489;FRN;Matratzen Concord GmbH
788;1487440;6892335;FRN;WMF
789;1473911;6890220;FRN;Dänisches Bettenlager
790;1459824;6859478;FRN;WMF
792;1480069;6907141;FRN;Matratzen Factory Outlet
793;1449963;7144108;FRN;Dänisches Bettenlager
794;1489717;7179098;FRN;Matratzen Concord GmbH
795;1454111;7220872;FRN;Matratzen Concord GmbH
796;1447560;7219423;FRN;Sconto Möbel-Sofort
797;1095689;7062994;FRN;Matratzen Factory Outlet
798;1121175;7082453;FRN;Staples
799;1119240;7081760;FRN;WMF
800;1120671;7077495;FRN;Matratzen Concord GmbH
801;1120913;7090399;FRN;Matratzen Factory Outlet
802;1102905;7080116;FRN;Matratzen Concord GmbH
803;1109309;7170590;FRN;WMF
804;1108392;7174161;FRN;Poco Einrichtungsmärkte
805;913235;7001177;FRN;WMF
806;914931;7000565;FRN;Poco Einrichtungsmärkte
807;889152;7009124;FRN;Matratzen Factory Outlet
808;896599;7073098;FRN;Dänisches Bettenlager
809;896666;7073166;FRN;tedox
810;1031848;7028737;FRN;Dänisches Bettenlager
811;1017306;7065543;FRN;Dormabell
812;967701;7135855;FRN;Matratzen Factory Outlet
813;966555;7132701;FRN;Matratzen Concord GmbH
814;1120498;6903472;FRN;Matratzen Concord GmbH
815;1080613;6856059;FRN;Dänisches Bettenlager
816;1096768;6861283;FRN;Dänisches Bettenlager
817;1069436;6870697;FRN;tedox
818;1093347;6869247;FRN;Staples
819;1023796;6909416;FRN;Matratzen Concord GmbH
820;990199;6782616;FRN;Möbel BOSS
821;972672;6741487;FRN;Dormabell
822;953493;6800118;FRN;Zurbrüggen
823;1055031;6668435;FRN;Matratzen Concord GmbH
824;1074886;6688087;FRN;Matratzen Factory Outlet
825;986485;6662598;FRN;WMF
826;961713;6541001;FRN;Schlummermarkt
827;1041066;6731439;FRN;Dänisches Bettenlager
828;1167937;6848615;FRN;WMF
829;1205244;6872191;FRN;WMF
830;1173360;6879512;FRN;Matratzen Concord GmbH
831;1231425;6774636;FRN;Möbel BOSS
832;1293938;6816327;FRN;WMF
833;1293953;6816312;FRN;WMF
834;768610;6642800;FRN;Matratzen Concord GmbH
835;805781;6662756;FRN;Poco Einrichtungsmärkte
836;780899;6691990;FRN;Matratzen Factory Outlet
837;781562;6694193;FRN;Matratzen Factory Outlet
838;790447;6694671;FRN;Matratzen Concord GmbH
839;787879;6730713;FRN;Matratzen Factory Outlet
840;789288;6704161;FRN;Gebers
841;735802;6730887;FRN;WMF
842;757094;6699241;FRN;Roller
843;737593;6693868;FRN;Haase Gardinen
844;852153;6790781;FRN;REDDY Küchen & Elektrowelt GmbH
845;843297;6779294;FRN;Poco Einrichtungsmärkte
846;831429;6807307;FRN;Dänisches Bettenlager
847;826675;6843108;FRN;WMF
848;781918;6831320;FRN;Matratzen Factory Outlet
849;891333;6845947;FRN;Matratzen Concord GmbH
850;891443;6845884;FRN;Dänisches Bettenlager
851;766393;6882275;FRN;WMF
852;759884;6599456;FRN;porta Möbel
853;759884;6599456;FRN;Möbel BOSS
854;755995;6597199;FRN;Dänisches Bettenlager
855;777159;6618862;FRN;Matratzen Concord GmbH
856;795267;6596642;FRN;Möbel Höffner
857;700529;6544664;FRN;Matratzen Factory Outlet
858;789298;6567042;FRN;WMF
859;774055;6547918;FRN;Matratzen Factory Outlet
860;810461;6573958;FRN;WMF
861;752910;6553532;FRN;Matratzen Concord GmbH
862;739056;6396530;FRN;Matratzen Factory Outlet
863;767914;6437324;FRN;WMF
864;875437;6412063;FRN;tedox
865;818399;6389254;FRN;WMF
866;844216;6501151;FRN;WMF
867;803092;6496109;FRN;WMF
868;888400;6606769;FRN;Matratzen Concord GmbH
869;830605;6677489;FRN;Gebers
870;821897;6682038;FRN;Matratzen Concord GmbH
871;852698;6648612;FRN;WMF
872;855971;6680677;FRN;Matratzen Concord GmbH
873;828010;6751910;FRN;Dänisches Bettenlager
874;903925;6715394;FRN;Matratzen Factory Outlet
875;930009;6731229;FRN;Möbel BOSS
876;885574;6692987;FRN;Matratzen Concord GmbH
877;971257;6469709;FRN;Matratzen Concord GmbH
878;973007;6496278;FRN;Matratzen Factory Outlet
879;976226;6440620;FRN;WMF
880;967536;6444171;FRN;XXXLutz
881;994971;6463830;FRN;Kibek
882;1014419;6431911;FRN;Matratzen Factory Outlet
883;1017836;6413615;FRN;WMF
884;940790;6405515;FRN;WMF
885;958762;6383956;FRN;WMF
886;937953;6440559;FRN;tedox
887;938739;6453807;FRN;Matratzen Factory Outlet
888;778412;6308699;FRN;Matratzen Concord GmbH
889;816504;6324777;FRN;Dänisches Bettenlager
890;857444;6343009;FRN;Poco Einrichtungsmärkte
891;940417;6361509;FRN;Roller
892;941199;6386330;FRN;Roller
893;963620;6361971;FRN;Roller
894;1020555;6229900;FRN;WMF
895;1018177;6241993;FRN;Matratzen Concord GmbH
896;1032701;6236647;FRN;XXXLutz
897;1005143;6168065;FRN;Dänisches Bettenlager
898;984270;6143349;FRN;Dänisches Bettenlager
899;1026097;6115065;FRN;Matratzen Concord GmbH
900;1120162;6238377;FRN;Dänisches Bettenlager
901;1024623;6293774;FRN;Staples
902;922484;6237802;FRN;Dänisches Bettenlager
903;902400;6302516;FRN;Matratzen Concord GmbH
904;903912;6300544;FRN;Dänisches Bettenlager
906;980403;6097310;FRN;Dormabell
907;872379;6098529;FRN;Matratzen Factory Outlet
908;872305;6104777;FRN;WMF
909;878276;6115685;FRN;WMF
910;851637;6026056;FRN;Matratzen Factory Outlet
911;1285718;6135517;FRN;Cookmal
912;1282198;6130566;FRN;WMF
913;1289052;6119198;FRN;Matratzen Factory Outlet
914;1302130;6118555;FRN;Matratzen Factory Outlet
915;1264376;6121930;FRN;Matratzen Concord GmbH
916;1336044;6181114;FRN;Matratzen Factory Outlet
917;1351206;6145614;FRN;WMF
918;1410799;6139183;FRN;Matratzen Factory Outlet
919;1411290;6142746;FRN;XXXLutz
920;1275782;6224503;FRN;Dänisches Bettenlager
921;1098495;6136864;FRN;Matratzen Concord GmbH
922;1113686;6165721;FRN;WMF
923;1115932;6154918;FRN;WMF
924;1116466;6155334;FRN;Dänisches Bettenlager
925;1231782;6347816;FRN;Matratzen Concord GmbH
926;1232023;6342915;FRN;WMF
927;1239505;6346640;FRN;Roller
928;1223925;6346018;FRN;Dänisches Bettenlager
929;1223348;6352343;FRN;WMF
930;1224112;6350520;FRN;IKEA
931;1229742;6390453;FRN;Dormabell
932;1174953;6319733;FRN;WMF
933;1174662;6316624;FRN;Dänisches Bettenlager
934;1168048;6307904;FRN;WMF
935;1347475;6272277;FRN;WMF
936;1348463;6272631;FRN;tedox
937;1348521;6288616;FRN;Matratzen Concord GmbH
938;1407845;6302163;FRN;Dänisches Bettenlager
939;1480009;6165377;FRN;Dänisches Bettenlager
940;1347605;6468358;FRN;Dänisches Bettenlager
941;1210743;6420539;FRN;WMF
943;1109912;6407922;FRN;MEDA Küchen
944;1136894;6445750;FRN;WMF
945;1102972;6336139;FRN;WMF
946;1162297;6564825;FRN;WMF
947;1276289;6617174;FRN;Matratzen Factory Outlet
948;1203206;6701123;FRN;Möbel BOSS
949;1522869;6628689;COM;Telekom Shop
950;1524201;6619108;COM;Ringfoto
951;1531036;6622349;COM;Vodafone
952;1479308;6667921;COM;Telekom Shop
954;1549284;6607336;COM;ElectronicPartner
955;1581004;6618450;COM;Euronics
957;1612715;6631242;COM;Euronics
959;1646338;6595907;COM;Vodafone
960;1666079;6640199;COM;mobilcom-Debitel
963;1592052;6753551;COM;Vodafone
964;1593701;6748815;COM;E-Plus
966;1592200;6741270;COM;Ringfoto
967;1508053;6727271;COM;Vodafone
969;1371857;6672394;COM;E-Plus
970;1379770;6673391;COM;Ayyildiz
971;1385371;6679033;COM;E-Plus
972;1389951;6661201;COM;Ayyildiz
973;1371535;6706813;COM;Vodafone
974;1373720;6595967;COM;Telekom Shop
975;1412606;6655090;COM;Ringfoto
976;1459016;6635528;COM;E-Plus
978;1471015;6735432;COM;mobilcom-Debitel
980;1325556;6699341;COM;E-Plus
981;1325556;6699341;COM;E-Plus
982;1325556;6699341;COM;mobilcom-Debitel
983;1329414;6693551;COM;Medi Max Electronic
984;1334161;6676990;COM;mobilcom-Debitel
986;1305526;6754943;COM;expert
987;1273730;6749126;COM;Telekom Shop
988;1251448;6743235;COM;Ayyildiz
990;1349355;6622793;COM;O2
991;1367911;6760226;COM;Vodafone
992;1361353;6762790;COM;Telekom Shop
994;1357136;6761099;COM;mobilcom-Debitel
995;1354462;6759606;COM;Ayyildiz
996;1273150;6553423;COM;mobilcom-Debitel
997;1343940;6589416;COM;E-Plus
998;1323750;6608252;COM;Euronics
999;1318394;6596614;COM;mobilcom-Debitel
1000;1290700;6593486;COM;O2
1002;1392764;6547394;COM;Ringfoto
1003;1412168;6541461;COM;Telekom Shop
1004;1349526;6525901;COM;Ringfoto
1006;1349479;6525471;COM;Vodafone
1007;1348895;6524123;COM;Mediamarkt
1008;1343452;6515338;COM;Telekom Shop
1009;1436716;6584450;COM;mobilcom-Debitel
1010;1438030;6586705;COM;ElectronicPartner
1011;1434910;6580348;COM;mobilcom-Debitel
1013;1438279;6581915;COM;mobilcom-Debitel
1014;1421558;6564778;COM;Euronics
1015;1445781;6539806;COM;Ayyildiz
1017;1486880;6598989;COM;mobilcom-Debitel
1018;1491430;6886970;COM;Mediamarkt
1019;1491430;6886970;COM;O2
1020;1498177;6885846;COM;E-Plus
1021;1497717;6889110;COM;mobilcom-Debitel
1022;1493231;6889350;COM;Ringfoto
1023;1493048;6891564;COM;Ayyildiz
1024;1481322;6885748;COM;Gravis
1025;1481330;6885368;COM;Telekom Shop
1026;1479575;6884975;COM;E-Plus
1027;1481270;6880884;COM;mobilcom-Debitel
1028;1483536;6882642;COM;Ringfoto
1029;1492665;6881468;COM;mobilcom-Debitel
1030;1492274;6882505;COM;Ayyildiz
1031;1493923;6879841;COM;O2
1032;1492754;6880836;COM;mobilcom-Debitel
1033;1493417;6880739;COM;mobilcom-Debitel
1034;1481299;6875681;COM;Ringfoto
1035;1481756;6876459;COM;O2
1036;1496088;6870515;COM;Ayyildiz
1037;1509821;6875539;COM;Euronics
1038;1512784;6890286;COM;mobilcom-Debitel
1039;1509016;6895304;COM;mobilcom-Debitel
1040;1502006;6895108;COM;Mediamarkt
1041;1500751;6889655;COM;E-Plus
1042;1500751;6889655;COM;mobilcom-Debitel
1043;1495156;6895198;COM;Medi Max Electronic
1044;1490669;6896164;COM;Telekom Shop
1045;1488681;6892370;COM;Ringfoto
1046;1481937;6894912;COM;Ayyildiz
1047;1485054;6901334;COM;Ayyildiz
1048;1477399;6899712;COM;Ringfoto
1049;1477198;6898639;COM;O2
1050;1477198;6898639;COM;Ayyildiz
1051;1452120;6865434;COM;Telekom Shop
1052;1455909;6894585;COM;Vodafone
1053;1397108;6866588;COM;Mediamarkt
1054;1614896;6857892;COM;Vodafone
1055;1563601;6857876;COM;Ringfoto
1056;1563563;6858794;COM;Ringfoto
1057;1565503;6861207;COM;Vodafone
1058;1514509;6860336;COM;Ringfoto
1059;1584371;6823668;COM;ElectronicPartner
1060;1543681;6781092;COM;Vodafone
1061;1536816;6944612;COM;Medi Max Electronic
1062;1536557;6944469;COM;Vodafone
1063;1560133;6935920;COM;ElectronicPartner
1064;1561082;6937444;COM;Vodafone
1065;1586797;6987482;COM;Vodafone
1066;1587022;6987275;COM;mobilcom-Debitel
1067;1511943;6892092;COM;Mediamarkt
1068;1473963;6929697;COM;mobilcom-Debitel
1069;1421851;6959887;COM;Telekom Shop
1070;1388339;7005675;COM;Vodafone
1071;1474384;7078910;COM;Mediamarkt
1072;1446402;7144459;COM;Vodafone
1073;1453072;7041957;COM;mobilcom-Debitel
1074;1546547;7025192;COM;Ringfoto
1075;1556521;7068788;COM;Vodafone
1076;1553935;7062879;COM;mobilcom-Debitel
1077;1487508;7180302;COM;Ringfoto
1078;1337910;7182084;COM;Vodafone
1079;1340897;7188596;COM;mobilcom-Debitel
1080;1307592;7189524;COM;mobilcom-Debitel
1081;1378598;7228047;COM;Ringfoto
1082;1454335;7220862;COM;Vodafone
1083;1455548;7221592;COM;Telekom Shop
1084;1455522;7221468;COM;Ayyildiz
1085;1492787;7241888;COM;mobilcom-Debitel
1086;1268844;7092188;COM;Ayyildiz
1087;1268844;7092188;COM;E-Plus
1088;1295492;7082436;COM;Euronics
1089;1278156;7035014;COM;Vodafone
1090;1110010;7083904;COM;Ayyildiz
1091;1098853;7036646;COM;ElectronicPartner
1092;1130373;7016748;COM;Euronics
1093;1133259;7042624;COM;expert
1094;1078679;7063755;COM;Ayyildiz
1095;1053735;7088637;COM;Euronics
1096;1053771;7088667;COM;Telekom Shop
1097;1119428;7081618;COM;Telekom Shop
1098;1126965;7081421;COM;E-Plus
1099;1123608;7075570;COM;Mediamarkt
1100;1120686;7090167;COM;Ringfoto
1101;1106612;7090709;COM;Ayyildiz
1102;1091037;7079708;COM;Euronics
1103;1110254;7102622;COM;O2
1104;1093959;7087275;COM;Medi Max Electronic
1105;1138493;7100208;COM;O2
1106;1202571;7182448;COM;Ringfoto
1107;1146728;7152920;COM;expert
1108;1146118;7150356;COM;O2
1109;1146145;7150173;COM;Vodafone
1110;1153823;7126089;COM;Ayyildiz
1111;1128485;7221302;COM;mobilcom-Debitel
1112;1109744;7124972;COM;Telekom Shop
1113;1049180;7311897;COM;E-Plus
1114;1073434;7115558;COM;Vodafone
1115;1048100;7122382;COM;expert
1116;1009956;7255116;COM;Euronics
1117;913956;7002398;COM;Ringfoto
1118;908981;7004492;COM;O2
1119;831376;7016076;COM;Telekom Shop
1120;829560;7017996;COM;Telekom Shop
1121;1026476;6996650;COM;Ringfoto
1122;967667;7136209;COM;O2
1123;954082;7076051;COM;O2
1124;955639;7074215;COM;Ringfoto
1125;979037;6989518;COM;E-Plus
1126;983362;6983679;COM;Conrad Electronic
1127;990037;7000995;COM;Ringfoto
1128;1121434;6905886;COM;mobilcom-Debitel
1129;1065997;6949766;COM;expert
1130;1082306;6860562;COM;E-Plus
1131;1082596;6860842;COM;Vodafone
1132;1082987;6860886;COM;E-Plus
1133;1082934;6861518;COM;E-Plus
1134;1082408;6866440;COM;Mediamarkt
1135;1068781;6871808;COM;Ringfoto
1136;1082965;6872286;COM;Ringfoto
1137;1091077;6848246;COM;Telekom Shop
1138;1093870;6869322;COM;Saturn
1139;1105554;6815439;COM;Ringfoto
1140;1086139;6817486;COM;mobilcom-Debitel
1141;1137199;6851012;COM;O2
1142;954383;6828195;COM;MyExtra
1143;989719;6839685;COM;Telekom Shop
1144;989690;6797640;COM;Ringfoto
1145;971870;6741419;COM;Vodafone
1146;962746;6760546;COM;Euronics
1147;932093;6775921;COM;O2
1148;1059476;6668062;COM;Telekom Shop
1150;982471;6694453;COM;expert
1151;984530;6695797;COM;Ringfoto
1152;1031265;6638196;COM;Vodafone
1153;1013600;6587869;COM;Vodafone
1154;996351;6541971;COM;Ringfoto
1155;964247;6540528;COM;E-Plus
1156;942916;6534947;COM;mobilcom-Debitel
1157;921428;6567941;COM;Telekom Shop
1158;1076680;6535468;COM;Telekom Shop
1159;1104975;6627046;COM;Euronics
1160;1079560;6590674;COM;Vodafone
1161;1079675;6590787;COM;Ayyildiz
1162;1104727;6708995;COM;O2
1163;1139697;6704361;COM;Medi Max Electronic
1164;1080990;6648921;COM;Vodafone
1165;1095329;6758942;COM;mobilcom-Debitel
1166;1169702;6840150;COM;Bang & Olufsen
1167;1169962;6840419;COM;Vodafone
1168;1170635;6840510;COM;mobilcom-Debitel
1169;1169925;6840588;COM;E-Plus
1170;1169857;6840064;COM;E-Plus
1171;1170431;6840159;COM;Vodafone
1172;1171921;6838578;COM;E-Plus
1173;1294094;6816108;COM;Saturn
1175;1305396;6796158;COM;mobilcom-Debitel
1176;1351544;6866245;COM;Euronics
1178;1266608;6844417;COM;mobilcom-Debitel
1179;1225844;6814095;COM;Euronics
1180;1320557;6898864;COM;Medi Max Electronic
1181;1318973;6902588;COM;mobilcom-Debitel
1182;754684;6652719;COM;mobilcom-Debitel
1183;747055;6667146;COM;Ayyildiz
1184;771135;6643786;COM;Vodafone
1185;761746;6666605;COM;The Phone House
1186;761873;6666694;COM;E-Plus
1187;717774;6637438;COM;mobilcom-Debitel
1188;742117;6652180;COM;mobilcom-Debitel
1189;702512;6627848;COM;mobilcom-Debitel
1190;792200;6663613;COM;Telekom Shop
1191;800655;6661393;COM;Euronics
1192;816540;6640598;COM;expert
1193;816081;6640268;COM;Euronics
1194;787673;6644711;COM;Euronics
1195;778703;6647583;COM;Vodafone
1196;829861;6705260;COM;O2
1197;819935;6702076;COM;Ayyildiz
1198;829663;6711182;COM;Saturn
1199;821377;6704381;COM;ElectronicPartner
1200;803139;6709892;COM;mobilcom-Debitel
1202;807568;6701985;COM;Vodafone
1203;812034;6698435;COM;Euronics
1204;779245;6702225;COM;O2
1205;773379;6691948;COM;mobilcom-Debitel
1206;822649;6724768;COM;Bang & Olufsen
1207;763325;6707006;COM;expert
1208;762693;6764050;COM;Telekom Shop
1209;735586;6763060;COM;Telekom Shop
1210;735733;6730901;COM;The Phone House
1211;736668;6729469;COM;mobilcom-Debitel
1212;752249;6690841;COM;E-Plus
1213;729670;6672682;COM;Vodafone
1214;732455;6668039;COM;E-Plus
1215;732552;6667925;COM;Vodafone
1216;739370;6676842;COM;mobilcom-Debitel
1217;727388;6661167;COM;Telekom Shop
1218;714133;6679635;COM;Medi Max Electronic
1219;713847;6678593;COM;E-Plus
1220;849890;6785660;COM;Ringfoto
1221;809228;6761887;COM;Vodafone
1222;827045;6842912;COM;mobilcom-Debitel
1223;785460;6872105;COM;Vodafone
1224;796687;6782564;COM;Ringfoto
1225;796907;6782396;COM;Ringfoto
1226;796652;6781844;COM;Telekom Shop
1227;903067;6848022;COM;Vodafone
1228;907686;6811635;COM;mobilcom-Debitel
1229;921650;6925478;COM;O2
1230;857055;6842174;COM;mobilcom-Debitel
1231;877980;6849252;COM;Ringfoto
1232;895611;6946107;COM;Telekom Shop
1233;893962;6946562;COM;The Phone House
1234;811229;6919076;COM;mobilcom-Debitel
1235;813584;6886998;COM;E-Plus
1236;764422;6882052;COM;Euronics
1237;775917;6582550;COM;Vodafone
1238;772997;6602660;COM;O2
1239;772535;6602829;COM;NetCologne
1240;773292;6606952;COM;Vodafone
1241;766064;6618460;COM;ElectronicPartner
1242;769304;6604880;COM;O2
1243;770272;6599056;COM;NetCologne
1244;784804;6593486;COM;NetCologne
1245;776950;6619760;COM;Vodafone
1246;783473;6619291;COM;NetCologne
1247;676566;6573617;COM;Mediamarkt
1248;685319;6569813;COM;Ringfoto
1249;683934;6580151;COM;E-Plus
1250;691990;6574654;COM;Ayyildiz
1251;721099;6579157;COM;E-Plus
1252;682371;6625947;COM;ElectronicPartner
1253;677758;6625013;COM;Ayyildiz
1254;789752;6567355;COM;Telekom Shop
1255;788222;6564932;COM;E-Plus
1256;794410;6564960;COM;Telekom Shop
1257;776969;6572126;COM;Ayyildiz
1258;772418;6548195;COM;Ringfoto
1259;772716;6548035;COM;E-Plus
1260;772716;6548035;COM;Ayyildiz
1261;806207;6533813;COM;E-Plus
1262;771408;6505349;COM;E-Plus
1263;801436;6578541;COM;MyExtra
1264;811293;6573481;COM;Euronics
1265;810494;6573940;COM;O2
1266;754794;6554244;COM;Ringfoto
1267;739576;6546870;COM;Euronics
1268;750824;6407433;COM;mobilcom-Debitel
1269;715624;6476740;COM;Telekom Shop
1270;904794;6395070;COM;Mediamarkt
1271;814543;6387894;COM;E-Plus
1272;843867;6501871;COM;Telekom Shop
1273;803195;6496302;COM;O2
1274;872202;6618427;COM;Euronics
1275;815406;6670209;COM;Ringfoto
1276;815935;6670501;COM;Vodafone
1277;848452;6652096;COM;mobilcom-Debitel
1278;867130;6688982;COM;Ayyildiz
1279;868630;6735159;COM;Saturn
1280;868938;6735034;COM;E-Plus
1281;855207;6709303;COM;mobilcom-Debitel
1282;898719;6713750;COM;O2
1283;901127;6716184;COM;The Phone House
1284;965381;6458876;COM;E-Plus
1285;969103;6458543;COM;Atelco
1286;973027;6463507;COM;Vodafone
1287;957984;6464722;COM;mobilcom-Debitel
1288;957644;6460768;COM;ElectronicPartner
1289;957431;6460716;COM;Ayyildiz
1290;961577;6454125;COM;Telekom Shop
1291;973162;6496849;COM;mobilcom-Debitel
1292;949051;6497274;COM;E-Plus
1293;954403;6473814;COM;Ayyildiz
1294;974197;6457075;COM;Vodafone
1295;991910;6462140;COM;Telekom Shop
1296;1009852;6437061;COM;Telekom Shop
1297;1024810;6389724;COM;Telekom Shop
1298;961321;6419848;COM;Telekom Shop
1299;1001062;6394043;COM;Euronics
1300;999858;6404533;COM;Ringfoto
1301;982220;6416863;COM;Euronics
1302;916023;6452944;COM;Telekom Shop
1303;916053;6452704;COM;Vodafone
1304;916450;6451421;COM;Saturn
1305;914021;6447341;COM;Vodafone
1306;935602;6437921;COM;Telekom Shop
1307;935614;6437892;COM;mobilcom-Debitel
1308;919540;6490788;COM;Ringfoto
1309;924673;6466822;COM;Ringfoto
1310;950662;6456506;COM;Vodafone
1311;777573;6307975;COM;Vodafone
1312;777880;6307534;COM;Vodafone
1314;819058;6309709;COM;ElectronicPartner
1315;799046;6323948;COM;Mediamarkt
1316;796289;6336370;COM;Telekom Shop
1317;753766;6317564;COM;expert
1318;890779;6381279;COM;Ringfoto
1319;890713;6381257;COM;Vodafone
1320;938068;6321820;COM;E-Plus
1321;942222;6350246;COM;O2
1322;939301;6360338;COM;Ringfoto
1323;947000;6354781;COM;ElectronicPartner
1324;966802;6337644;COM;Telekom Shop
1325;967122;6317777;COM;E-Plus
1326;999505;6347085;COM;ElectronicPartner
1327;963880;6361800;COM;Ringfoto
